100 -12 100 
90 -12 100 
90 -12 95 
100 -12 95 

100 -12 100 
95 -3.33975 100 
95 -3.33975 95 
100 -12 95 

100 -12 100 
105 -3.33975 100 
105 -3.33975 95 
100 -12 95 

100 -12 100 
110 -12 100 
110 -12 95 
100 -12 95 

100 -12 100 
105 -20.6603 100 
105 -20.6603 95 
100 -12 95 

100 -12 100 
95 -20.6603 100 
95 -20.6603 95 
100 -12 95 

100 -12 100 
90 -12 100 
90 -12 95 
100 -12 95 

