80 12 100 
70 12 100 
70 12 95 
80 12 95 

80 12 100 
75 20.6603 100 
75 20.6603 95 
80 12 95 

80 12 100 
85 20.6603 100 
85 20.6603 95 
80 12 95 

80 12 100 
90 12 100 
90 12 95 
80 12 95 

80 12 100 
85 3.33975 100 
85 3.33975 95 
80 12 95 

80 12 100 
75 3.33975 100 
75 3.33975 95 
80 12 95 

80 12 100 
70 12 100 
70 12 95 
80 12 95 

